Date,totalvar_ean10,totalvar_ean20,totalvar_ean30,totalvar_ean60,totalvar_ean90,totalvar_ean120,totalvar_ean150,totalvar_ean180,totalvar_ean270,totalvar_ean360,totalvar_ean720,totalvar_ean1080
2016-02-02,0.0020061468493150682,0.0037670597260273967,0.005369700821917807,0.010430730410958905,0.0170553698630137,0.024413013698630137,0.02870732465753424,0.033929403287671224,0.05241879123287671,0.06957701260273973,0.1384214991780822,0.2076322487671233
2016-02-03,0.002209753424657534,0.004062865205479452,0.005912156712328766,0.011197972602739725,0.018242630136986304,0.02542672109589041,0.029781632876712327,0.035235266301369854,0.05416596493150685,0.07136975342465754,0.14508382684931506,0.21762574027397258
2016-02-04,0.0022066421917808217,0.0040837808219178085,0.005925390410958905,0.011129431232876711,0.01826946739726027,0.025445010410958903,0.029870202739726025,0.035472940273972596,0.05480840219178081,0.07179488876712327,0.1423153183561644,0.2134729775342466
2016-02-05,0.002830081095890411,0.005017356712328766,0.007162441643835616,0.012998373698630137,0.020822883287671234,0.02847533917808219,0.03366182465753424,0.03985963890410959,0.0603797597260274,0.07904772493150686,0.1577605610958904,0.2366408416438356
2016-02-08,0.003384993150684931,0.006014229589041095,0.0087028898630137,0.015553604383561643,0.024997453150684933,0.03262191780821918,0.03797917808219178,0.04485824876712328,0.06661973342465752,0.0872351605479452,0.17470506082191775,0.26205759123287664
2016-02-09,0.0034956668493150685,0.006319351232876713,0.008983262465753424,0.01637315506849315,0.026269387397260275,0.03391871999999999,0.03954412602739725,0.046691156712328756,0.06890328986301371,0.08947868054794521,0.17493995835616438,0.2624099375342466
2016-02-10,0.0028618695890410954,0.0057663210958904115,0.008479679999999998,0.015736168767123287,0.025439039999999996,0.032767065205479444,0.03840513287671233,0.04545515835616437,0.06697539369863013,0.08729383561643834,0.17027199123287673,0.2554079868493151
2016-02-11,0.002746179726027397,0.00588423506849315,0.008820966575342466,0.01610449315068493,0.026044520547945208,0.033497635068493146,0.03908653150684932,0.04647895890410959,0.06926498630136986,0.09019307835616439,0.17423573917808222,0.2613536087671233
2016-02-12,0.0022035331506849317,0.005010726575342466,0.0075061512328767135,0.014150722191780821,0.02355850109589041,0.030263526575342467,0.035860750684931504,0.0429746498630137,0.0648994487671233,0.08589107835616437,0.17213160328767124,0.25819740493150684
2016-02-16,0.0021880208219178083,0.004394643287671233,0.006807849863013698,0.012979890410958907,0.022488657534246573,0.028128082191780816,0.03340356575342466,0.04039418958904109,0.06144108164383562,0.08129728109589042,0.16658306630136988,0.2498745994520548
2016-02-17,0.0018321632876712327,0.0037785621917808213,0.005780633424657533,0.011474242191780821,0.020736986301369862,0.026293426849315064,0.030853150684931514,0.03748462520547945,0.05758101369863015,0.07622531506849317,0.15498362958904108,0.2324754443835616
2016-02-18,0.0017717394520547947,0.0036813501369863007,0.005616161095890412,0.011163675616438357,0.020380993150684926,0.02562826520547945,0.030583495890410952,0.03734878684931507,0.05778758219178083,0.0756779178082192,0.15410021917808223,0.23115032876712333
2016-02-19,0.0016472065753424657,0.003463121095890411,0.005285996712328767,0.010739401643835614,0.019943842191780817,0.02452063890410959,0.0290559493150685,0.035472940273972596,0.05505029260273971,0.07307786958904108,0.14961237041095887,0.22441855561643834
2016-02-22,0.001619112602739726,0.003224918356164384,0.004845356712328766,0.009883239452054795,0.018068668767123288,0.022464644383561647,0.026890536986301374,0.0330299704109589,0.051712293698630146,0.06874126027397261,0.1419975912328767,0.21299638684931504
2016-02-23,0.0018492065753424655,0.0034962608219178074,0.005100066575342465,0.01095899835616438,0.01946983561643836,0.024109361095890406,0.02844723698630137,0.03478850630136986,0.053926027397260275,0.07168848657534246,0.14412247890410956,0.21618371835616437
2016-02-24,0.0020180263013698622,0.004137810410958904,0.0058286868493150675,0.011771467397260274,0.01999998246575342,0.02462850082191781,0.029428668493150685,0.035791081643835605,0.05480840219178081,0.07248842630136987,0.1473393994520548,0.22100909917808217
2016-02-25,0.0015649589041095888,0.003291726575342466,0.004897381643835617,0.010605369863013699,0.018728718904109588,0.023087671232876715,0.02812379178082192,0.03431857315068493,0.05297160328767123,0.07041781479452054,0.14327063013698632,0.21490594520547945
2016-02-26,0.001607146301369863,0.003315945205479452,0.004877339178082192,0.010891193424657535,0.018892168767123286,0.023332260821917812,0.02833921643835616,0.03476231506849315,0.05428613342465752,0.07222128657534246,0.14358977753424654,0.21538466630136982
2016-02-29,0.0017412167123287668,0.0034109726027397257,0.004961793698630137,0.011086699726027396,0.018783123287671233,0.023087671232876715,0.028252947945205473,0.03460537479452055,0.053846166575342455,0.07195464,0.14476302246575337,0.21714453369863007
2016-03-01,0.0012889208219178082,0.0026184087671232872,0.003788719726027397,0.009381897534246574,0.01645123315068493,0.02026944328767123,0.024950531506849314,0.030945328767123283,0.049315492602739715,0.06641778082191781,0.13852602739726028,0.20778904109589041
2016-03-02,0.0011807605479452056,0.0024210432876712326,0.0036835799999999997,0.009078082191780822,0.015708269589041094,0.019509356712328767,0.024346668493150685,0.030184155616438356,0.048213929589041096,0.06514421917808219,0.13665055561643835,0.20497583342465753
2016-03-03,0.0013044175342465754,0.0024953183561643834,0.0036453994520547948,0.009280070136986302,0.015733173698630133,0.019222106301369862,0.023948202739726025,0.02984350684931507,0.04794989917808219,0.0647898312328767,0.13540734246575345,0.20311101369863016
2016-03-04,0.0012105216438356163,0.0024859726027397257,0.0036940273972602736,0.011543835616438358,0.01569582493150685,0.019253917808219178,0.023987901369863014,0.029722315068493148,0.04742401315068492,0.0642852394520548,0.1349942005479452,0.20249130082191782
2016-03-07,0.0016257797260273972,0.002956892602739726,0.0043328350684931505,0.012540236712328765,0.016977639452054796,0.020433037808219177,0.0253164,0.03126735123287672,0.04904845890410958,0.06575399013698628,0.13592465753424657,0.20388698630136987
2016-03-08,0.0016018421917808217,0.002858441643835616,0.004272657534246575,0.012449595616438356,0.016694146849315066,0.02033480219178082,0.025459401369863015,0.031441438356164385,0.04946840876712328,0.06662269479452056,0.13748252054794521,0.2062237808219178
